time,temperature,pressure,humidity,altitude
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 822.73
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 823.09
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.94, 0.92, 24.00, 822.91
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.18
"2014/11/34 140:0:0", 22.93, 0.92, 24.00, 823.00
"2014/11/35 140:0:0", 22.93, 0.92, 24.00, 822.91
"2014/11/35 140:0:0", 22.92, 0.92, 24.00, 822.64
"2014/11/35 140:0:0", 22.93, 0.92, 24.00, 822.73
"2014/11/35 140:0:0", 22.92, 0.92, 24.00, 823.09
"2014/11/35 140:0:0", 22.93, 0.92, 25.00, 823.00
"2014/11/35 140:0:0", 22.93, 0.92, 25.00, 823.00
